1.08,-2175796.53123114,4461043.98647811,3992348.48877129
1.085,-2175796.53123114,4461043.98647811,3992348.48877129
1.09,-2175796.53123114,4461043.98647811,3992348.48877129
1.095,-2175796.53123114,4461043.98647811,3992348.48877129
1.1,-2175796.53123114,4461043.98647811,3992348.48877129
1.105,-2175796.53123114,4461043.98647811,3992348.48877129
1.11,-2175796.53123114,4461043.98647811,3992348.48877129
1.115,-2175796.53123114,4461043.98647811,3992348.48877129
1.12,-2175796.53123114,4461043.98647811,3992348.48877129
1.125,-2175796.53123114,4461043.98647811,3992348.48877129
1.13,-2175796.53123114,4461043.98647811,3992348.48877129
1.135,-2175796.53123114,4461043.98647811,3992348.48877129
1.14,-2175796.53123114,4461043.98647811,3992348.48877129
1.145,-2175796.53123114,4461043.98647811,3992348.48877129
1.15,-2175796.53123114,4461043.98647811,3992348.48877129
1.155,-2175796.53123114,4461043.98647811,3992348.48877129
1.16,-2175796.53123114,4461043.98647811,3992348.48877129
1.165,-2175796.53123114,4461043.98647811,3992348.48877129
1.17,-2175796.53123114,4461043.98647811,3992348.48877129
1.175,-2175796.53123114,4461043.98647811,3992348.48877129
1.18,-2175796.53123114,4461043.98647811,3992348.48877129
1.185,-2175796.53123114,4461043.98647811,3992348.48877129
1.19,-2175796.53123114,4461043.98647811,3992348.48877129
1.195,-2175796.53123114,4461043.98647811,3992348.48877129
1.2,-2175796.53123114,4461043.98647811,3992348.48877129
1.205,-2175796.53123114,4461043.98647811,3992348.48877129
1.21,-2175796.53123114,4461043.98647811,3992348.48877129
1.215,-2175796.53123114,4461043.98647811,3992348.48877129
1.22,-2175796.53123114,4461043.98647811,3992348.48877129
1.225,-2175796.53123114,4461043.98647811,3992348.48877129
1.23,-2175796.53123114,4461043.98647811,3992348.48877129
1.235,-2175796.53123114,4461043.98647811,3992348.48877129
1.24,-2175796.53123114,4461043.98647811,3992348.48877129
1.245,-2175796.53123114,4461043.98647811,3992348.48877129
1.25,-2175796.53123114,4461043.98647811,3992348.48877129
1.255,-2175796.53123114,4461043.98647811,3992348.48877129
1.26,-2175796.53123114,4461043.98647811,3992348.48877129
1.265,-2175796.53123114,4461043.98647811,3992348.48877129
1.27,-2175796.53123114,4461043.98647811,3992348.48877129
1.275,-2175796.53123114,4461043.98647811,3992348.48877129
1.28,-2175796.53123114,4461043.98647811,3992348.48877129
1.285,-2175796.53123114,4461043.98647811,3992348.48877129
1.29,-2175796.53123114,4461043.98647811,3992348.48877129
1.295,-2175796.53123114,4461043.98647811,3992348.48877129
1.3,-2175796.53123114,4461043.98647811,3992348.48877129
1.305,-2175796.53123114,4461043.98647811,3992348.48877129
1.31,-2175796.53123114,4461043.98647811,3992348.48877129
1.315,-2175796.53123114,4461043.98647811,3992348.48877129
1.32,-2175796.53123114,4461043.98647811,3992348.48877129
1.325,-2175796.53123114,4461043.98647811,3992348.48877129
1.33,-2175796.53123114,4461043.98647811,3992348.48877129
1.335,-2175796.53123114,4461043.98647811,3992348.48877129
1.34,-2175796.53123114,4461043.98647811,3992348.48877129
1.345,-2175796.53123114,4461043.98647811,3992348.48877129
1.35,-2175796.53123114,4461043.98647811,3992348.48877129
1.355,-2175796.53123114,4461043.98647811,3992348.48877129
1.36,-2175796.53123114,4461043.98647811,3992348.48877129
1.365,-2175796.53123114,4461043.98647811,3992348.48877129
1.37,-2175796.53123114,4461043.98647811,3992348.48877129
1.375,-2175796.53123114,4461043.98647811,3992348.48877129
1.38,-2175796.53123114,4461043.98647811,3992348.48877129
1.385,-2175796.53123114,4461043.98647811,3992348.48877129
1.39,-2175796.53123114,4461043.98647811,3992348.48877129
1.395,-2175796.53123114,4461043.98647811,3992348.48877129
1.4,-2175796.53123114,4461043.98647811,3992348.48877129
1.405,-2175796.53123114,4461043.98647811,3992348.48877129
1.41,-2175796.53123114,4461043.98647811,3992348.48877129
1.415,-2175796.53123114,4461043.98647811,3992348.48877129
1.42,-2175796.53123114,4461043.98647811,3992348.48877129
1.425,-2175796.53123114,4461043.98647811,3992348.48877129
1.43,-2175796.53123114,4461043.98647811,3992348.48877129
